InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
578260,21733,RED HANGING HEART T-LIGHT HOLDER,12,11/23/2011 13:15,2.95,17469.0,United Kingdom
569202,22547,MINI JIGSAW DINOSAUR ,3,9/30/2011 17:22,0.83,,United Kingdom
566602,22508,DOORSTOP RETROSPOT HEART,1,9/13/2011 16:05,7.46,,United Kingdom
573585,21507,ELEPHANT BIRTHDAY CARD ,2,10/31/2011 14:41,0.83,,United Kingdom
555568,22489,PACK OF 12 TRADITIONAL CRAYONS,5,6/5/2011 15:25,0.42,17589.0,United Kingdom
550674,22499,WOODEN UNION JACK BUNTING,24,4/20/2011 10:29,5.95,12971.0,United Kingdom
574481,16218,CARTOON  PENCIL SHARPENERS,5,11/4/2011 12:45,0.06,18022.0,United Kingdom
561891,84818,DANISH ROSE PHOTO FRAME,2,7/31/2011 14:19,0.79,15438.0,United Kingdom
581193,23266,SET OF 3 WOODEN STOCKING DECORATION,2,12/7/2011 17:05,1.25,17097.0,Spain
542786,20679,EDWARDIAN PARASOL RED,3,2/1/2011 10:15,5.95,17314.0,United Kingdom
540848,21025,SPACE FROG,1,1/12/2011 9:26,0.85,,United Kingdom
572733,82616B,FRAPPUCINO SCARF KNITTING KIT,48,10/25/2011 15:27,1.25,18079.0,United Kingdom
575070,47566,PARTY BUNTING,3,11/8/2011 12:58,4.95,17841.0,United Kingdom
569562,23366,SET 12 COLOURING PENCILS DOILY,16,10/5/2011 9:43,0.65,12720.0,Germany
548234,22661,CHARLOTTE BAG DOLLY GIRL DESIGN,10,3/30/2011 10:32,0.85,17594.0,United Kingdom
577749,22614,PACK OF 12 SPACEBOY TISSUES,12,11/21/2011 14:26,0.39,16242.0,United Kingdom
577077,23320,GIANT 50'S CHRISTMAS CRACKER,2,11/17/2011 15:16,2.89,17799.0,United Kingdom
575176,22935,BAKING MOULD ROSE MILK CHOCOLATE,1,11/8/2011 18:29,6.63,,United Kingdom
548198,22662,LUNCH BAG DOLLY GIRL DESIGN,3,3/29/2011 16:05,1.65,16712.0,United Kingdom
561360,23245,SET OF 3 REGENCY CAKE TINS,4,7/26/2011 15:37,4.95,16133.0,United Kingdom
564316,22379,RECYCLING BAG RETROSPOT ,10,8/24/2011 13:11,2.1,13985.0,United Kingdom
577783,21172,PARTY METAL SIGN ,24,11/21/2011 16:20,1.45,18139.0,United Kingdom
568908,84946,ANTIQUE SILVER T-LIGHT GLASS,12,9/29/2011 13:38,1.25,16653.0,United Kingdom
568716,23266,SET OF 3 WOODEN STOCKING DECORATION,1,9/28/2011 16:13,2.46,,United Kingdom
569254,22652,TRAVEL SEWING KIT,3,10/3/2011 11:00,1.65,18116.0,United Kingdom
548735,22424,ENAMEL BREAD BIN CREAM,1,4/4/2011 10:52,12.75,15039.0,United Kingdom
543476,22469,HEART OF WICKER SMALL,24,2/8/2011 15:24,1.65,13050.0,United Kingdom
559914,21317,GLASS SPHERE CANDLE STAND MEDIUM,1,7/13/2011 15:13,10.79,,United Kingdom
563935,84992,72 SWEETHEART FAIRY CAKE CASES,2,8/21/2011 16:24,0.55,15547.0,United Kingdom
559362,22139,RETROSPOT TEA SET CERAMIC 11 PC ,3,7/8/2011 8:43,4.95,12635.0,Germany
568949,21212,PACK OF 72 RETROSPOT CAKE CASES,1,9/29/2011 15:13,1.25,,United Kingdom
548338,72741,GRAND CHOCOLATECANDLE,9,3/30/2011 14:08,1.45,16558.0,United Kingdom
578306,22197,POPCORN HOLDER,100,11/23/2011 15:46,0.72,17410.0,United Kingdom
564734,22588,CARD HOLDER GINGHAM HEART,3,8/28/2011 13:32,2.89,12484.0,Spain
551058,21172,PARTY METAL SIGN ,1,4/26/2011 12:07,1.45,14606.0,United Kingdom
570192,20970,PINK FLORAL FELTCRAFT SHOULDER BAG,4,10/7/2011 15:26,3.75,17509.0,United Kingdom
550496,22498,WOODEN REGATTA BUNTING,1,4/18/2011 15:05,12.46,,United Kingdom
562542,84249A,"GREETING CARD,SQUARE, DOUGHNUTS",12,8/5/2011 15:40,0.42,17377.0,United Kingdom
544074,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,2,2/15/2011 14:49,1.25,14156.0,EIRE
548871,84452,METAL RABBIT LADDER EASTER ,12,4/4/2011 14:42,0.85,14410.0,United Kingdom
542231,21820,GLITTER HEART GARLAND WITH BELLS ,6,1/26/2011 13:40,3.75,16714.0,United Kingdom
569897,22635,CHILDS BREAKFAST SET DOLLY GIRL ,1,10/6/2011 16:01,9.95,17813.0,United Kingdom
547386,22849,BREAD BIN DINER STYLE MINT,2,3/22/2011 15:52,16.95,,United Kingdom
540692,21880,RED RETROSPOT TAPE,12,1/11/2011 9:12,0.65,14320.0,United Kingdom
551001,85099B,JUMBO BAG RED RETROSPOT,100,4/26/2011 9:31,1.79,13408.0,United Kingdom
557214,85099B,JUMBO BAG RED RETROSPOT,100,6/17/2011 12:20,1.79,17677.0,United Kingdom
542618,21980,PACK OF 12 RED RETROSPOT TISSUES ,4,1/30/2011 15:52,0.29,14502.0,United Kingdom
548185,21232,STRAWBERRY CERAMIC TRINKET BOX,12,3/29/2011 14:58,1.25,15628.0,United Kingdom
537038,21754,HOME BUILDING BLOCK WORD,3,12/5/2010 10:12,5.95,15465.0,United Kingdom
548504,21786,POLKADOT RAIN HAT ,1,3/31/2011 14:33,0.79,,United Kingdom
556082,20712,JUMBO BAG WOODLAND ANIMALS,3,6/8/2011 15:22,4.13,,United Kingdom
565401,21035,SET/2 RED RETROSPOT TEA TOWELS ,1,9/2/2011 17:38,3.25,16686.0,United Kingdom
544056,22771,CLEAR DRAWER KNOB ACRYLIC EDWARDIAN,12,2/15/2011 12:48,1.25,13004.0,United Kingdom
578344,84692,BOX OF 24 COCKTAIL PARASOLS,2,11/24/2011 9:21,0.83,,United Kingdom
552672,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,2,5/10/2011 15:06,4.13,,United Kingdom
561806,22379,RECYCLING BAG RETROSPOT ,15,7/29/2011 14:55,2.1,12839.0,United Kingdom
544450,35810A,ENAMEL PINK COFFEE CONTAINER,4,2/20/2011 12:23,2.1,17811.0,United Kingdom
579365,23084,RABBIT NIGHT LIGHT,6,11/29/2011 11:54,2.08,14173.0,United Kingdom
570790,23264,SET OF 3 WOODEN SLEIGH DECORATIONS,12,10/12/2011 11:55,1.25,13575.0,United Kingdom
C557653,22423,REGENCY CAKESTAND 3 TIER,-4,6/21/2011 17:25,10.95,14040.0,United Kingdom
567170,23148,MINIATURE ANTIQUE ROSE HOOK IVORY,1,9/18/2011 12:40,0.83,13566.0,United Kingdom
546252,22630,DOLLY GIRL LUNCH BOX,12,3/10/2011 14:42,1.95,14930.0,Channel Islands
558904,21917,SET 12 KIDS  WHITE CHALK STICKS,1,7/4/2011 16:18,0.83,,United Kingdom
554009,18097C,WHITE TALL PORCELAIN T-LIGHT HOLDER,6,5/20/2011 12:38,2.55,12935.0,United Kingdom
573160,22077,6 RIBBONS RUSTIC CHARM,12,10/28/2011 8:58,1.95,14359.0,United Kingdom
570794,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,12,10/12/2011 12:10,2.95,14761.0,United Kingdom
549964,15044D,RED PAPER PARASOL,6,4/13/2011 14:12,2.95,13122.0,United Kingdom
545543,22966,GINGERBREAD MAN COOKIE CUTTER,12,3/3/2011 14:43,1.25,13476.0,United Kingdom
C572113,84029E,RED WOOLLY HOTTIE WHITE HEART.,-1,10/20/2011 19:14,4.25,15179.0,United Kingdom
546406,84923,PINK BUTTERFLY HANDBAG W BOBBLES,4,3/11/2011 16:21,4.13,,United Kingdom
545838,22466,FAIRY TALE COTTAGE NIGHTLIGHT,1,3/7/2011 13:33,1.95,14606.0,United Kingdom
559256,23029,DRAWER KNOB CRACKLE GLAZE GREEN,12,7/7/2011 12:10,1.65,15249.0,United Kingdom
577503,84086B,YELLOW/BLUE RETRO RADIO,3,11/20/2011 12:34,2.95,18110.0,United Kingdom
537154,22865,HAND WARMER OWL DESIGN,24,12/5/2010 13:05,2.1,15808.0,United Kingdom
537428,22690,DOORMAT HOME SWEET HOME BLUE ,1,12/6/2010 15:38,7.95,17320.0,United Kingdom
574076,85202,HANGING WOOD AND FELT HEART,1,11/2/2011 15:38,0.79,,United Kingdom
561214,35599D,PINK AND WHITE CHRISTMAS TREE 120CM,1,7/25/2011 17:00,5.79,,United Kingdom
558620,85035A,GARDENIA 3 WICK MORRIS BOXED CANDLE,1,6/30/2011 16:39,4.25,15584.0,United Kingdom
554511,47574A,ENGLISH ROSE SCENTED HANGING FLOWER,2,5/24/2011 15:52,2.46,,United Kingdom
564757,21892,TRADITIONAL WOODEN CATCH CUP GAME ,1,8/30/2011 10:36,2.46,,United Kingdom
578849,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,3,11/27/2011 10:39,2.95,13232.0,United Kingdom
566035,20971,PINK BLUE FELT CRAFT TRINKET BOX,12,9/8/2011 13:17,1.25,12839.0,United Kingdom
560555,21584,RETROSPOT SMALL TUBE MATCHES,1,7/19/2011 13:01,1.65,14178.0,United Kingdom
567477,84970L,SINGLE HEART ZINC T-LIGHT HOLDER,6,9/20/2011 13:20,1.25,16327.0,United Kingdom
549571,21903,MAN FLU METAL SIGN,12,4/10/2011 15:25,2.1,15655.0,United Kingdom
552042,35599D,PINK AND WHITE CHRISTMAS TREE 120CM,24,5/6/2011 9:00,2.95,13952.0,United Kingdom
573990,22606,check,1,11/2/2011 11:18,0.0,,United Kingdom
538351,20961,STRAWBERRY BATH SPONGE ,2,12/10/2010 15:17,2.51,,United Kingdom
538206,90178A,AMBER CHUNKY GLASS+BEAD NECKLACE,1,12/10/2010 11:31,11.95,17827.0,United Kingdom
574726,22553,PLASTERS IN TIN SKULLS,1,11/6/2011 14:56,1.65,14664.0,United Kingdom
577526,22748,POPPY'S PLAYHOUSE KITCHEN,12,11/20/2011 13:39,2.1,16513.0,United Kingdom
539293,21166,COOK WITH WINE METAL SIGN ,12,12/16/2010 16:42,1.95,18223.0,United Kingdom
550781,22719,GUMBALL MONOCHROME COAT RACK,12,4/20/2011 13:43,1.25,13097.0,United Kingdom
545797,21156,RETROSPOT CHILDRENS APRON,2,3/7/2011 12:17,1.95,16225.0,United Kingdom
539477,84817,DANISH ROSE DECORATIVE PLATE,6,12/19/2010 14:58,2.1,18245.0,United Kingdom
545078,21725,SWEETIES  STICKERS,1,2/28/2011 10:15,1.63,,United Kingdom
564626,21216,"SET 3 RETROSPOT TEA,COFFEE,SUGAR",12,8/26/2011 11:40,4.25,18167.0,United Kingdom
544337,22355,CHARLOTTE BAG SUKI DESIGN,10,2/18/2011 8:34,0.85,13425.0,United Kingdom
555520,21071,VINTAGE BILLBOARD DRINK ME MUG,1,6/5/2011 11:14,1.25,15038.0,United Kingdom
575177,20712,JUMBO BAG WOODLAND ANIMALS,1,11/8/2011 18:41,4.13,,United Kingdom
555516,23007, SPACEBOY BABY GIFT SET,1,6/5/2011 10:50,16.95,17706.0,United Kingdom
573553,72801c,4 ROSE PINK DINNER CANDLES,1,10/31/2011 13:48,2.46,,United Kingdom
546528,21386,IVORY HANGING DECORATION  EGG,6,3/14/2011 13:04,0.85,15311.0,United Kingdom
570420,21218,RED SPOTTY BISCUIT TIN,1,10/10/2011 13:33,3.75,17841.0,United Kingdom
567170,22555,PLASTERS IN TIN STRONGMAN,1,9/18/2011 12:40,1.65,13566.0,United Kingdom
538349,35648,VINTAGE BEAD PINK PURSE ,1,12/10/2010 14:59,2.94,,United Kingdom
536746,84947,ANTIQUE SILVER TEA GLASS ENGRAVED,12,12/2/2010 13:39,1.25,16510.0,United Kingdom
549844,22499,WOODEN UNION JACK BUNTING,3,4/12/2011 14:17,5.95,12854.0,United Kingdom
580983,71270,PHOTO CLIP LINE,1,12/6/2011 16:26,2.46,,United Kingdom
558700,22413,METAL SIGN TAKE IT OR LEAVE IT ,1,7/1/2011 12:33,2.95,17920.0,United Kingdom
545028,21217,RED RETROSPOT ROUND CAKE TINS,1,2/25/2011 15:21,9.95,13973.0,United Kingdom
540275,85099C,JUMBO  BAG BAROQUE BLACK WHITE,30,1/6/2011 12:11,1.95,13680.0,United Kingdom
568238,23445,ICE CREAM BUBBLES,20,9/26/2011 12:00,0.83,13927.0,United Kingdom
536943,21136,PAINTED METAL PEARS ASSORTED,8,12/3/2010 12:11,1.69,17884.0,United Kingdom
553890,85040A,S/4 PINK FLOWER CANDLES IN BOWL,1,5/19/2011 16:32,3.29,,United Kingdom
538651,84997D,PINK 3 PIECE POLKADOT CUTLERY SET,4,12/13/2010 15:07,3.75,15311.0,United Kingdom
561969,20754,RETROSPOT RED WASHING UP GLOVES,4,8/1/2011 13:31,2.1,17757.0,United Kingdom
560590,22961,JAM MAKING SET PRINTED,12,7/19/2011 15:55,1.45,12560.0,Germany
551428,21755,LOVE BUILDING BLOCK WORD,6,4/28/2011 14:59,5.95,13499.0,United Kingdom
575602,20726,LUNCH BAG WOODLAND,2,11/10/2011 12:27,1.65,17059.0,United Kingdom
570887,22603,CHRISTMAS RETROSPOT TREE WOOD,12,10/13/2011 10:25,0.85,17169.0,United Kingdom
572323,23460,SWEETHEART WALL TIDY ,2,10/24/2011 9:46,9.95,14312.0,United Kingdom
573309,21704,BAG 250g SWIRLY MARBLES,48,10/28/2011 16:37,0.85,17272.0,United Kingdom
543822,84375,SET OF 20 KIDS COOKIE CUTTERS,12,2/14/2011 9:24,2.1,12507.0,Spain
560283,23035,DRAWER KNOB CERAMIC IVORY,6,7/18/2011 8:32,1.45,,EIRE
538866,22589,CARDHOLDER GINGHAM STAR,1,12/14/2010 14:40,2.55,17841.0,United Kingdom
581023,22551,PLASTERS IN TIN SPACEBOY,1,12/7/2011 10:35,3.29,,United Kingdom
543040,20981,12 PENCILS TALL TUBE WOODLAND,2,2/2/2011 17:06,0.85,17337.0,United Kingdom
564818,85099B,JUMBO BAG RED RETROSPOT,5,8/30/2011 12:10,4.13,,United Kingdom
550205,21866,UNION JACK FLAG LUGGAGE TAG,2,4/15/2011 10:37,3.29,,United Kingdom
572542,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,48,10/24/2011 16:20,0.29,17272.0,United Kingdom
559693,22745,POPPY'S PLAYHOUSE BEDROOM ,1,7/11/2011 16:21,4.13,,United Kingdom
562417,23309,SET OF 60 I LOVE LONDON CAKE CASES ,1,8/4/2011 16:32,1.25,,United Kingdom
579458,22616,PACK OF 12 LONDON TISSUES ,2,11/29/2011 14:38,0.39,16549.0,United Kingdom
571442,23215,JINGLE BELL HEART ANTIQUE SILVER,24,10/17/2011 13:39,2.08,17049.0,United Kingdom
576066,22082,RIBBON REEL STRIPES DESIGN ,5,11/13/2011 15:44,1.65,16898.0,United Kingdom
559152,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,3,7/6/2011 15:02,4.95,14214.0,United Kingdom
C558969,22728,ALARM CLOCK BAKELIKE PINK,-1,7/5/2011 11:01,3.75,16729.0,United Kingdom
559536,22197,POPCORN HOLDER,15,7/10/2011 12:17,0.85,16283.0,United Kingdom
575848,22398,MAGNETS PACK OF 4 SWALLOWS,6,11/11/2011 12:10,0.39,14178.0,United Kingdom
555923,22920,HERB MARKER BASIL,1,6/7/2011 17:09,1.63,,United Kingdom
549567,22456,NATURAL SLATE CHALKBOARD LARGE ,1,4/10/2011 15:07,4.95,13632.0,United Kingdom
556108,22478,BIRDHOUSE GARDEN MARKER ,1,6/8/2011 17:59,2.46,,United Kingdom
548373,20726,LUNCH BAG WOODLAND,1,3/30/2011 16:34,4.13,,United Kingdom
556099,23237,SET OF 4 KNICK KNACK TINS LEAVES ,1,6/8/2011 15:38,3.75,13162.0,United Kingdom
539642,21672,WHITE SPOT RED CERAMIC DRAWER KNOB,2,12/20/2010 15:35,1.25,15867.0,United Kingdom
560992,47566,PARTY BUNTING,4,7/22/2011 13:31,4.95,18161.0,United Kingdom
542659,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,24,1/31/2011 12:09,0.85,15738.0,United Kingdom
546437,23049,RECYCLED ACAPULCO MAT RED,2,3/14/2011 9:46,8.25,16807.0,United Kingdom
574547,22577,WOODEN HEART CHRISTMAS SCANDINAVIAN,2,11/4/2011 15:08,0.29,17841.0,United Kingdom
576781,82616C,MIDNIGHT GLAMOUR SCARF KNITTING KIT,12,11/16/2011 13:33,1.25,13939.0,United Kingdom
581219,90198A,VINTAGE ROSE BEAD BRACELET RASPBERR,1,12/8/2011 9:28,4.15,,United Kingdom
574856,21174,POTTERING IN THE SHED METAL SIGN,2,11/7/2011 12:06,4.13,,United Kingdom
571717,22952,60 CAKE CASES VINTAGE CHRISTMAS,2,10/18/2011 17:10,0.55,14381.0,United Kingdom
576329,23507,MINI PLAYING CARDS BUFFALO BILL ,1,11/14/2011 15:22,0.83,,United Kingdom
577545,37413,ICON MUG REVOLUTIONARY,6,11/20/2011 14:43,0.39,16931.0,United Kingdom
559816,22726,ALARM CLOCK BAKELIKE GREEN,1,7/12/2011 16:11,7.46,,United Kingdom
578942,23681,LUNCH BAG RED VINTAGE DOILY,1,11/27/2011 13:29,1.65,17288.0,United Kingdom
538951,22356,CHARLOTTE BAG PINK POLKADOT,1,12/15/2010 11:26,0.85,16782.0,United Kingdom
581357,16156S,WRAP PINK FAIRY CAKES ,25,12/8/2011 12:29,0.42,13314.0,United Kingdom
551293,20617,FIRST CLASS PASSPORT COVER ,6,4/27/2011 14:28,1.69,14298.0,United Kingdom
539436,22423,REGENCY CAKESTAND 3 TIER,2,12/17/2010 14:49,25.49,,United Kingdom
572030,22776,SWEETHEART 3 TIER CAKE STAND ,1,10/20/2011 11:51,9.95,14923.0,United Kingdom
574304,20727,LUNCH BAG  BLACK SKULL.,3,11/3/2011 16:30,1.65,14428.0,United Kingdom
551998,22693,GROW A FLYTRAP OR SUNFLOWER IN TIN,24,5/5/2011 15:48,1.25,14099.0,United Kingdom
556237,84687,BEACH HUT SHELF W 3 DRAWERS,1,6/9/2011 15:34,11.63,,United Kingdom
552659,22083,PAPER CHAIN KIT RETROSPOT,3,5/10/2011 15:03,6.63,,United Kingdom
571931,23307,SET OF 60 PANTRY DESIGN CAKE CASES ,2,10/19/2011 16:59,1.25,,United Kingdom
581310,22352,LUNCH BOX WITH CUTLERY RETROSPOT ,1,12/8/2011 11:43,2.55,16442.0,United Kingdom
553703,22784,LANTERN CREAM GAZEBO ,3,5/18/2011 14:57,4.95,13192.0,United Kingdom
575491,84987,SET OF 36 TEATIME PAPER DOILIES,3,11/9/2011 17:47,1.45,15531.0,United Kingdom
558777,22385,JUMBO BAG SPACEBOY DESIGN,1,7/4/2011 10:23,4.13,,United Kingdom
548218,85099B,JUMBO BAG RED RETROSPOT,20,3/30/2011 9:36,1.95,13999.0,United Kingdom
562031,22674,FRENCH TOILET SIGN BLUE METAL,2,8/1/2011 17:37,1.25,16984.0,United Kingdom
543555,22423,REGENCY CAKESTAND 3 TIER,4,2/10/2011 10:18,12.75,17686.0,United Kingdom
580891,22755,SMALL PURPLE BABUSHKA NOTEBOOK ,24,12/6/2011 12:28,0.21,17481.0,United Kingdom
556580,22627,MINT KITCHEN SCALES,2,6/13/2011 14:20,8.5,17719.0,United Kingdom
C539568,82486,WOOD S/3 CABINET ANT WHITE FINISH,-6,12/20/2010 11:59,7.95,13267.0,United Kingdom
577296,35471D,SET OF 3 BIRD LIGHT PINK FEATHER ,2,11/18/2011 12:47,0.39,17286.0,United Kingdom
549939,22534,MAGIC DRAWING SLATE SPACEBOY ,24,4/13/2011 11:46,0.42,16309.0,United Kingdom
575631,21386,IVORY HANGING DECORATION  EGG,24,11/10/2011 13:41,0.19,15184.0,United Kingdom
553834,23101,SILVER STARS TABLE DECORATION,12,5/19/2011 11:47,0.83,15189.0,United Kingdom
560875,20985,HEART CALCULATOR,12,7/21/2011 15:12,1.25,13562.0,United Kingdom
542786,21563,RED HEART SHAPE LOVE BUCKET ,6,2/1/2011 10:15,2.95,17314.0,United Kingdom
555649,22716,CARD CIRCUS PARADE,12,6/6/2011 13:47,0.42,15386.0,United Kingdom
550639,21915,RED  HARMONICA IN BOX ,12,4/19/2011 15:46,1.25,14152.0,United Kingdom
539464,22068,BLACK PIRATE TREASURE CHEST,4,12/19/2010 11:35,1.65,17913.0,United Kingdom
567424,21988,PACK OF 6 SKULL PAPER PLATES,2,9/20/2011 11:16,0.85,16369.0,United Kingdom
536831,21929,JUMBO BAG PINK VINTAGE PAISLEY,100,12/2/2010 17:40,1.65,16029.0,United Kingdom
572460,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,16,10/24/2011 12:54,0.65,17001.0,United Kingdom
577613,84510A,SET OF 4 ENGLISH ROSE COASTERS,10,11/21/2011 10:02,1.25,14911.0,EIRE
579741,85032A,ROMANTIC IMAGES GIFT WRAP SET,1,11/30/2011 14:33,0.65,16910.0,United Kingdom
556815,22767,TRIPLE PHOTO FRAME CORNICE ,2,6/15/2011 8:36,9.95,14852.0,United Kingdom
576927,22946,WOODEN ADVENT CALENDAR CREAM,4,11/17/2011 11:02,16.95,12567.0,France
570016,22630,DOLLY GIRL LUNCH BOX,12,10/7/2011 10:06,1.95,14911.0,EIRE
567153,23052,RECYCLED ACAPULCO MAT TURQUOISE,3,9/16/2011 16:25,8.25,14056.0,United Kingdom
538566,21874,GIN AND TONIC MUG,2,12/13/2010 11:21,3.36,,United Kingdom
574885,23570,TRADITIONAL PICK UP STICKS GAME ,12,11/7/2011 14:01,1.25,12472.0,Germany
573361,84032A,CHARLIE+LOLA PINK HOT WATER BOTTLE,1,10/30/2011 12:53,2.95,14456.0,United Kingdom
543652,22382,LUNCH BAG SPACEBOY DESIGN ,10,2/11/2011 10:15,1.65,15544.0,United Kingdom
577754,21172,PARTY METAL SIGN ,24,11/21/2011 14:47,1.45,18139.0,United Kingdom
554808,21165,BEWARE OF THE CAT METAL SIGN ,1,5/26/2011 13:01,1.69,17059.0,United Kingdom
577497,21891,TRADITIONAL WOODEN SKIPPING ROPE,4,11/20/2011 12:22,1.45,17555.0,United Kingdom
578943,82567,"AIRLINE LOUNGE,METAL SIGN",2,11/27/2011 13:35,2.1,15009.0,United Kingdom
543530,21877,HOME SWEET HOME MUG,2,2/9/2011 12:46,3.29,,United Kingdom
572680,21993,FLORAL FOLK STATIONERY SET,2,10/25/2011 13:48,1.25,,Portugal
539635,21484,CHICK GREY HOT WATER BOTTLE,12,12/20/2010 15:14,3.45,14051.0,United Kingdom
546008,85040A,S/4 PINK FLOWER CANDLES IN BOWL,2,3/8/2011 15:43,3.29,,United Kingdom
557292,22620,4 TRADITIONAL SPINNING TOPS,12,6/19/2011 13:06,1.45,17562.0,United Kingdom
567183,23288,GREEN VINTAGE SPOT BEAKER,4,9/18/2011 15:33,0.85,14769.0,United Kingdom
569898,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,10/6/2011 16:08,5.79,,United Kingdom
574091,23493,VINTAGE DOILY TRAVEL SEWING KIT,10,11/3/2011 9:20,1.95,17086.0,United Kingdom
573544,85034A,3 GARDENIA MORRIS BOXED CANDLES,24,10/31/2011 13:11,1.25,12856.0,United Kingdom
572550,22083,PAPER CHAIN KIT RETROSPOT,1,10/24/2011 17:06,5.79,,United Kingdom
570192,85049A,TRADITIONAL CHRISTMAS RIBBONS,12,10/7/2011 15:26,1.25,17509.0,United Kingdom
575087,22867,HAND WARMER BIRD DESIGN,1,11/8/2011 13:57,2.1,16549.0,United Kingdom
559984,15056BL,EDWARDIAN PARASOL BLACK,1,7/14/2011 11:45,5.95,16657.0,United Kingdom
578027,23372,SET 36 COLOUR PENCILS DOLLY GIRL,4,11/22/2011 13:29,1.25,15977.0,United Kingdom
573396,21642,ASSORTED TUTTI FRUTTI PEN,4,10/30/2011 15:13,0.29,14723.0,United Kingdom
549251,21394,RED POLKADOT BEAKER ,6,4/7/2011 12:16,0.39,14449.0,United Kingdom
569481,23082,SET 6 PAPER TABLE LANTERN HEARTS ,12,10/4/2011 12:43,3.75,15255.0,United Kingdom
571257,84997B,CHILDRENS CUTLERY RETROSPOT RED ,1,10/14/2011 17:17,8.29,,United Kingdom
576378,23321,SMALL WHITE HEART OF WICKER,12,11/15/2011 9:15,1.65,15628.0,United Kingdom
543013,40001,WHITE BAMBOO RIBS LAMPSHADE,6,2/2/2011 13:35,1.63,,United Kingdom
574561,90158,ST TROPEZ NECKLACE,1,11/4/2011 15:52,4.98,,United Kingdom
574076,23497,CLASSIC CHROME BICYCLE BELL ,1,11/2/2011 15:38,3.29,,United Kingdom
567890,23232,WRAP VINTAGE LEAF DESIGN,25,9/22/2011 15:40,0.42,14125.0,United Kingdom
569544,22161,HEART DECORATION RUSTIC HANGING ,1,10/4/2011 16:33,0.79,,United Kingdom
556501,23238,SET OF 4 KNICK KNACK TINS LONDON ,6,6/13/2011 8:40,4.15,16700.0,United Kingdom
573902,23408,PHOTO FRAME LINEN AND LACE SMALL,6,11/1/2011 14:51,2.08,17428.0,United Kingdom
579132,22633,HAND WARMER UNION JACK,1,11/28/2011 12:35,2.1,15022.0,United Kingdom
553653,22729,ALARM CLOCK BAKELIKE ORANGE,4,5/18/2011 11:08,3.75,16701.0,United Kingdom
564906,POST,POSTAGE,2,8/31/2011 12:18,18.0,12682.0,France
577531,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,4,11/20/2011 13:58,1.24,,United Kingdom
577938,22150,3 STRIPEY MICE FELTCRAFT,1,11/22/2011 12:07,1.95,15525.0,United Kingdom
555924,21908,CHOCOLATE THIS WAY METAL SIGN,1,6/7/2011 17:12,4.13,,United Kingdom
544480,84987,SET OF 36 TEATIME PAPER DOILIES,144,2/21/2011 10:32,1.25,14646.0,Netherlands
556502,21907,I'M ON HOLIDAY METAL SIGN,12,6/13/2011 8:43,2.1,13761.0,United Kingdom
567195,23150,IVORY SWEETHEART SOAP DISH,6,9/19/2011 9:30,2.49,17451.0,United Kingdom
547073,22993,SET OF 4 PANTRY JELLY MOULDS,6,3/20/2011 14:23,1.25,17211.0,United Kingdom
C569655,21394,RED POLKADOT BEAKER ,-6,10/5/2011 12:58,0.39,14534.0,United Kingdom
565407,22534,MAGIC DRAWING SLATE SPACEBOY ,3,9/4/2011 11:00,0.42,16983.0,United Kingdom
581578,22908,PACK OF 20 NAPKINS RED APPLES,12,12/9/2011 12:16,0.85,12713.0,Germany
555327,22698,PINK REGENCY TEACUP AND SAUCER,3,6/2/2011 11:03,5.79,,United Kingdom
564166,23267,SET OF 4 SANTA PLACE SETTINGS,12,8/23/2011 13:40,1.25,15089.0,United Kingdom
545004,21668,RED STRIPE CERAMIC DRAWER KNOB,12,2/25/2011 12:48,1.25,13753.0,United Kingdom
577543,22384,LUNCH BAG PINK POLKADOT,10,11/20/2011 14:40,1.65,17636.0,United Kingdom
580974,23232,WRAP VINTAGE LEAF DESIGN,25,12/6/2011 15:17,0.42,14293.0,United Kingdom
565917,22107,PIZZA PLATE IN BOX,1,9/7/2011 16:15,3.29,,United Kingdom
570200,20727,LUNCH BAG  BLACK SKULL.,4,10/7/2011 16:03,1.65,16918.0,United Kingdom
560434,85131A,BEADED PEARL HEART WHITE ON STICK,3,7/18/2011 15:56,0.83,,United Kingdom
556413,85132C,CHARLIE AND LOLA FIGURES TINS,2,6/10/2011 12:01,1.95,16005.0,United Kingdom
544094,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,6,2/16/2011 9:11,2.95,15810.0,United Kingdom
580956,22743,MAKE YOUR OWN FLOWERPOWER CARD KIT,2,12/6/2011 14:23,0.79,17841.0,United Kingdom
549524,22247,BUNNY DECORATION MAGIC GARDEN,7,4/8/2011 15:42,1.63,,United Kingdom
567796,23547,WRAP FLOWER SHOP  ,25,9/22/2011 11:46,0.42,16395.0,United Kingdom
